ID,Parity,DIM,milk
5,4,232,43.5
5,4,233,46.5
5,4,234,47
5,4,235,47.4
5,4,236,46.7
5,4,237,43.6
5,4,238,45.3
5,4,239,46
5,4,240,44.9
5,4,241,45.8
5,4,242,43.5
5,4,243,40.2
5,4,244,43
5,4,245,42.9
5,4,246,42.2
5,4,247,41.4
5,4,248,45.3
5,4,249,44.5
5,4,250,44.2
5,4,251,42.3
5,4,252,44.7
5,4,253,41.6
5,4,254,44
5,4,255,42.7
5,4,256,43.3
5,4,257,38.1
5,4,258,39.2
5,4,259,39.9
5,4,260,42.5
5,4,261,39.5
5,4,262,37.6
5,4,263,38.1
5,4,264,43
5,4,265,42.2
5,4,266,41.3
5,4,267,41.1
5,4,268,41.5
5,4,269,41.4
5,4,270,42.5
5,4,271,42.5
5,4,272,41.9
5,4,273,38
5,4,274,41.5
5,4,275,39.5
5,4,276,44.7
5,4,277,38.3
5,4,278,38.4
5,4,279,38.9
5,4,280,42.7
5,4,281,40.4
5,4,282,42
5,4,283,40.8
5,4,284,37.5
5,4,285,40.2
5,4,286,40.5
5,4,287,37.1
5,4,288,41.4
5,4,289,36.1
5,4,290,37.8
5,4,291,37.5
5,4,292,40.6
5,4,293,39.7
5,4,294,37.7
5,4,295,37.7
5,4,296,40.3
5,4,297,37
5,4,298,38
5,4,299,30.4
5,4,300,34.2
5,4,301,30.2
5,4,302,29.8
5,4,303,30.7
5,4,304,30.5
5,4,305,29.6
6,4,5,10.6
6,4,6,39.7
6,4,7,24.5
6,4,8,30.5
6,4,9,45.2
6,4,10,45.5
6,4,11,48.6
6,4,12,47.9
6,4,13,50.2
6,4,14,53.1
6,4,15,57.7
6,4,16,55.2
6,4,17,56.3
6,4,18,59.5
6,4,19,57.5
6,4,20,58.9
6,4,21,59.8
6,4,22,56.5
6,4,23,57.4
6,4,24,56.8
6,4,25,61.9
6,4,26,58.7
6,4,27,63.1
6,4,28,54
6,4,29,60.1
6,4,30,67.7
6,4,31,66.3
6,4,32,66.5
6,4,33,65.1
6,4,34,66.2
6,4,35,60.6
6,4,36,61.4
6,4,37,61.7
6,4,38,65.7
6,4,39,56.3
6,4,40,56.9
6,4,41,58.7
6,4,42,56.8
6,4,43,63.7
6,4,44,61.7
6,4,45,69.3
6,4,46,66
6,4,47,67
6,4,48,66.6
6,4,49,68.1
6,4,50,65.8
6,4,51,68.6
6,4,52,61.1
6,4,53,55.8
6,4,54,62.4
6,4,55,63.3
6,4,56,66.1
6,4,57,66.2
6,4,58,64.1
6,4,59,62.3
6,4,60,63.9
6,4,61,46.8
6,4,63,19.7
6,4,64,64.6
6,4,65,64.5
6,4,66,19.6
6,4,67,64.5
6,4,68,59.2
6,4,69,61.7
6,4,70,63.7
6,4,71,18.1
6,4,72,63.2
6,4,73,67.1
6,4,74,64.6
6,4,75,62.6
6,4,76,61.4
6,4,77,61.7
6,4,78,60.9
6,4,79,60
6,4,80,62.3
6,4,81,62.9
6,4,82,59.9
6,4,83,61.7
6,4,84,58.9
6,4,85,62.9
6,4,86,61.9
6,4,87,58.4
6,4,88,64.9
6,4,89,61
6,4,90,70.2
6,4,91,62.7
6,4,92,66.8
6,4,93,69.6
6,4,94,62.8
6,4,95,63.2
6,4,96,65.2
6,4,97,62.1
6,4,98,64.3
6,4,99,61.2
6,4,100,61.3
6,4,101,61.4
6,4,102,62.3
6,4,103,60.4
6,4,104,62.2
6,4,105,61.6
6,4,106,61.7
6,4,107,63.6
6,4,108,27.3
6,4,109,62.2
6,4,110,62.3
6,4,111,63.5
6,4,112,64.8
6,4,113,59.2
6,4,114,66.1
6,4,115,56
6,4,116,54.5
6,4,117,56
6,4,118,61.6
6,4,119,56.9
6,4,120,61.7
6,4,121,62.8
6,4,122,56.4
6,4,123,60.3
6,4,124,58.6
6,4,125,56.9
6,4,126,61.7
6,4,127,58
6,4,128,58.9
6,4,129,62.5
6,4,130,59.1
6,4,131,55
6,4,132,55
6,4,133,55
6,4,134,54.7
6,4,135,52.5
6,4,136,58.6
6,4,137,60.2
6,4,138,50.9
6,4,139,54.1
6,4,140,55
6,4,141,50.4
6,4,142,49.6
6,4,143,42.6
6,4,144,48.6
6,4,145,47.3
6,4,146,49.9
6,4,147,51.1
6,4,148,51
6,4,149,51.2
6,4,150,50.8
6,4,151,53.1
6,4,152,51.3
6,4,153,51.8
6,4,154,51.3
6,4,155,53.7
6,4,156,51.6
6,4,157,53.7
6,4,158,53.7
6,4,159,55.3
6,4,160,55.4
6,4,161,55.2
6,4,162,48.4
6,4,163,52.7
6,4,164,52.9
6,4,165,52.2
6,4,166,48.7
6,4,167,55.1
6,4,168,50.8
6,4,169,55.5
6,4,170,51.9
6,4,171,53.7
6,4,172,50.9
6,4,173,49.5
6,4,174,48.5
6,4,175,51.7
6,4,176,50
6,4,177,50.7
6,4,178,48.5
6,4,179,51.5
6,4,180,49.9
6,4,181,51.4
6,4,182,43
6,4,183,42.1
6,4,184,49.1
6,4,185,53.5
6,4,186,51
6,4,187,52.2
6,4,188,48.7
6,4,189,52.1
6,4,190,51.9
6,4,191,37.9
6,4,192,29.1
6,4,193,43.9
6,4,194,47.7
6,4,195,49.4
6,4,196,48.9
6,4,197,46.8
6,4,198,47.9
6,4,199,49.7
6,4,200,48.1
6,4,201,43.2
6,4,202,43.7
6,4,203,45.3
6,4,204,44.1
6,4,205,46.9
6,4,206,41.9
6,4,207,41.6
6,4,208,46.7
6,4,209,46.2
6,4,210,46.2
6,4,211,44.4
6,4,212,47.4
6,4,213,45
6,4,214,47.1
6,4,215,47.8
6,4,216,47.1
6,4,217,47.6
6,4,218,47.1
6,4,219,45
6,4,220,46.6
6,4,221,45.6
6,4,222,44.2
6,4,223,42.4
6,4,224,49.5
6,4,225,48.6
6,4,226,30.4
6,4,227,46.8
6,4,228,46.6
6,4,229,44.8
6,4,230,41.2
6,4,231,47.8
6,4,232,47.4
6,4,233,49.5
6,4,234,36
6,4,235,47.9
6,4,236,49.5
6,4,237,50.1
6,4,238,46.8
6,4,239,47.4
6,4,240,39.7
6,4,241,48.2
6,4,242,46.1
6,4,243,47.8
6,4,244,48.1
6,4,245,46.8
6,4,246,46.7
6,4,247,46.9
6,4,248,45
6,4,249,40.1
6,4,250,42.9
6,4,251,42
6,4,252,44.3
6,4,253,39
6,4,254,41.7
6,4,255,42.5
6,4,256,44.7
6,4,257,44.8
6,4,258,44.7
6,4,259,40.2
6,4,260,43.4
6,4,261,42.5
6,4,262,44.3
6,4,263,44.1
6,4,264,43.6
6,4,265,40.5
6,4,266,44.8
6,4,267,41
6,4,268,44.7
6,4,269,41.7
6,4,270,43.2
6,4,271,44.1
6,4,272,43.4
6,4,273,41.5
6,4,274,41.5
6,4,275,45.4
6,4,276,40.2
6,4,277,43.1
6,4,278,44
6,4,279,44.8
6,4,280,42.6
6,4,281,43.5
6,4,282,43.4
6,4,283,42.6
6,4,284,42.9
6,4,285,43.4
6,4,286,46.1
6,4,287,43.1
6,4,288,37
6,4,289,42.2
6,4,290,44.2
6,4,291,44
6,4,292,43.8
6,4,293,43.9
6,4,294,43.6
6,4,295,44.6
6,4,296,42.6
6,4,297,43.9
6,4,298,45
6,4,299,45.5
6,4,300,45.5
6,4,301,45.9
6,4,302,43.1
6,4,303,45.3
6,4,304,46.5
6,4,305,42.1
7,4,6,2.7
7,4,7,30
7,4,8,38.4
7,4,9,35.2
7,4,10,39.7
7,4,11,36.8
7,4,12,39.2
7,4,13,38.4
7,4,14,41.2
7,4,15,41.5
7,4,16,41.1
7,4,17,42.1
7,4,18,36.9
7,4,19,42.9
7,4,20,44.7
7,4,21,46.6
7,4,22,41.2
7,4,23,42
7,4,24,48.9
7,4,25,44.2
7,4,26,44.1
7,4,27,43.4
7,4,28,40.7
7,4,29,46.4
7,4,30,42.5
7,4,31,46
7,4,32,47.5
7,4,33,43.3
7,4,34,47.4
7,4,35,43.4
7,4,36,45
7,4,37,45
7,4,38,43.6
7,4,39,46.6
7,4,40,50
7,4,41,47
7,4,42,43
7,4,43,44.8
7,4,44,43.6
7,4,45,46.8
7,4,46,44.1
7,4,47,43.2
7,4,48,41.1
7,4,49,49.3
7,4,50,43.8
7,4,51,45.1
7,4,52,43.2
7,4,53,49.5
7,4,54,48.1
7,4,55,49.9
7,4,56,39.5
7,4,57,43.1
7,4,58,44.8
7,4,59,51.2
7,4,60,43.9
7,4,61,50.3
7,4,62,41.6
7,4,63,40.9
7,4,64,37.8
7,4,65,49.1
7,4,66,43
7,4,67,43.7
7,4,68,42.8
7,4,69,45.8
7,4,70,40.4
7,4,71,48.2
7,4,72,47.6
7,4,73,42.4
7,4,74,50.5
7,4,75,43.7
7,4,76,47.3
7,4,77,42.5
7,4,78,47.3
7,4,79,43.4
7,4,80,41.7
7,4,81,46.8
7,4,82,45.2
7,4,83,43
7,4,84,36.6
7,4,85,46.4
7,4,86,38.1
7,4,87,38.9
7,4,88,40.9
7,4,89,45.9
7,4,90,41.4
7,4,91,46.7
7,4,92,42.7
7,4,93,43
7,4,94,44.9
7,4,95,42.1
7,4,96,40.2
7,4,97,44.5
7,4,98,37.6
7,4,99,43.2
7,4,100,40.8
7,4,101,43.5
7,4,102,41.7
7,4,103,42.3
7,4,104,49.4
7,4,105,41.6
7,4,106,42.3
7,4,107,43.8
7,4,108,38.4
7,4,109,40.6
7,4,110,40
7,4,111,41.9
7,4,112,41.8
7,4,113,42.5
7,4,114,36.7
7,4,115,45.8
7,4,116,44.4
7,4,117,42.3
7,4,118,44.1
7,4,119,43.7
7,4,120,40.7
7,4,121,46.4
7,4,122,44.1
7,4,123,43.5
7,4,124,43.1
7,4,125,40.4
7,4,126,35.7
7,4,127,41.9
7,4,128,33.4
7,4,129,50.2
7,4,130,29.9
7,4,131,56.2
7,4,132,31.7
7,4,133,47.8
7,4,134,37.2
7,4,135,38.3
7,4,136,41.1
7,4,137,40
7,4,138,40
7,4,139,28.4
7,4,140,37.4
7,4,141,30.8
7,4,142,31.2
7,4,143,42.9
7,4,144,33.5
7,4,145,35.6
7,4,146,37.4
7,4,147,35.6
7,4,148,31.8
7,4,149,35.3
7,4,150,33.6
7,4,151,36.1
7,4,152,32.5
7,4,153,35.2
7,4,154,32.8
7,4,155,35.8
7,4,156,32.4
7,4,157,33.1
7,4,158,25.2
7,4,159,29.8
7,4,160,30.3
7,4,161,35.2
7,4,162,34.1
7,4,163,30.3
7,4,164,35.1
7,4,165,32.5
7,4,166,28.7
7,4,167,32.6
7,4,168,30.3
7,4,169,26.4
7,4,170,25.8
7,4,171,34.7
7,4,172,26.4
7,4,173,27.1
7,4,174,27.9
7,4,175,26.8
7,4,176,22.1
7,4,177,24.3
7,4,178,25.6
7,4,179,21.7
7,4,180,20.6
7,4,181,27.6
7,4,182,25.3
7,4,183,19.5
7,4,184,27.1
7,4,185,25.8
7,4,186,24.5
7,4,187,19.2
7,4,188,25.4
7,4,189,27.4
7,4,190,22.6
7,4,191,29.5
7,4,192,27.8
7,4,193,27.7
7,4,194,23.6
7,4,195,24
7,4,196,24.6
7,4,197,31.9
7,4,198,28.7
7,4,199,27.2
7,4,200,26.3
7,4,201,27.3
7,4,202,20
7,4,203,23.4
7,4,204,22.9
7,4,205,23.7
7,4,206,29.4
7,4,207,20.6
7,4,208,26.7
7,4,209,23.9
7,4,210,24.2
7,4,211,26.1
7,4,212,24.3
7,4,213,29.1
7,4,214,29.3
7,4,215,21.4
7,4,216,29.6
7,4,217,20.3
7,4,218,23.7
7,4,219,23.1
7,4,220,23.8
7,4,221,30
7,4,222,26.7
7,4,223,26.4
7,4,224,27.7
7,4,225,23.8
7,4,226,23.2
7,4,227,21
7,4,228,27.9
7,4,229,23.8
7,4,230,21.3
7,4,231,19.4
7,4,232,24.5
7,4,233,21
7,4,234,23.5
7,4,235,21.3
7,4,236,23.9
7,4,237,24.6
7,4,238,24.2
7,4,239,23.3
7,4,240,25.4
7,4,241,23.9
7,4,242,22.5
7,4,243,21.9
7,4,244,20.6
7,4,245,19.5
7,4,246,21.2
7,4,247,20.2
7,4,248,21.2
7,4,249,19.8
7,4,250,18.5
7,4,251,19.8
7,4,252,17.5
7,4,253,19.8
7,4,254,19.4
7,4,255,17.5
7,4,256,19.6
7,4,257,16.2
7,4,258,18
7,4,259,20.3
7,4,260,17.6
7,4,261,16.5
7,4,262,22.2
7,4,263,13.7
7,4,264,17.4
7,4,265,14.9
7,4,266,18.6
7,4,267,18.3
7,4,268,11.7
7,4,269,10.2
7,4,270,14.4
7,4,271,17.3
7,4,272,12.2
7,4,273,14.8
7,4,274,8.3
7,4,275,10.9
7,4,276,10.1
7,4,277,12
7,4,278,9.5
7,4,279,11.3
7,4,280,10.6
7,4,281,10.2
7,4,282,9.1
7,4,283,7.5
7,4,284,8.8
7,4,285,10
7,4,286,8.3
7,4,287,8.3
7,4,288,7.8
7,4,289,8.5
7,4,290,10.6
7,4,291,5.2
7,4,292,8.3
7,4,293,7.2
7,4,294,9.3
7,4,295,10.4
7,4,296,5.1
7,4,297,3.5
7,4,298,3.5
7,4,299,3.7
7,4,300,5
7,4,301,3.7
7,4,302,2.8
7,4,303,3.6
7,4,304,4.1
7,4,305,4.2
8,4,6,6.7
8,4,7,32
8,4,8,35.3
8,4,9,24.3
8,4,10,36.4
8,4,11,39.9
8,4,12,41
8,4,13,41.6
8,4,14,41.4
8,4,15,41.9
8,4,16,43.1
8,4,17,42
8,4,18,40.6
8,4,19,39.7
8,4,20,40.1
8,4,21,40.9
8,4,22,42.4
8,4,23,42.6
8,4,24,41
8,4,25,41.7
8,4,26,41.5
8,4,27,40.6
8,4,28,40.6
8,4,29,42.9
8,4,30,32.9
8,4,31,28.5
8,4,32,29.5
8,4,33,27.3
8,4,34,17.4
8,4,35,23.6
8,4,36,13
8,4,37,15.3
8,4,38,25.7
8,4,39,25.4
8,4,40,26.2
8,4,41,29.9
8,4,42,24.1
8,4,43,23.4
8,4,44,30.5
8,4,45,11.3
8,4,46,32.7
8,4,47,35.1
8,4,48,35.4
8,4,49,33.9
8,4,50,30.1
8,4,51,38.3
8,4,52,29.2
8,4,53,35.1
8,4,54,38.7
8,4,55,38.7
8,4,56,43
8,4,57,38.9
8,4,58,36.6
8,4,59,40.6
8,4,60,47.2
8,4,61,46.8
8,4,62,46.2
8,4,63,46.8
8,4,64,47.1
8,4,65,45
8,4,66,41.5
8,4,67,45.3
8,4,68,48.8
8,4,69,45.3
8,4,70,45.4
8,4,71,44
8,4,72,45.5
8,4,73,47.5
8,4,74,49.7
8,4,75,46.8
8,4,76,46.4
8,4,77,48.4
8,4,78,37.3
8,4,79,46.1
8,4,80,48.8
8,4,81,48.2
8,4,82,51.1
8,4,83,50.2
8,4,84,49.9
8,4,85,51.4
8,4,86,51.1
8,4,87,50.9
8,4,88,50.4
8,4,89,51.9
8,4,90,52.8
8,4,91,52.1
8,4,92,53.7
8,4,93,50.9
8,4,94,50.7
8,4,95,51.7
8,4,96,53.2
8,4,97,52.6
8,4,98,54.4
8,4,99,52.5
8,4,100,53
8,4,101,51.5
8,4,102,53.2
8,4,103,54.9
8,4,104,56.6
8,4,105,55.2
8,4,106,56.8
8,4,107,54.1
8,4,108,53.3
8,4,109,57.2
8,4,110,53.4
8,4,111,55.8
8,4,112,52.3
8,4,113,54.6
8,4,114,54.8
8,4,115,54.5
8,4,116,49.6
8,4,117,54.6
8,4,118,53.3
8,4,119,56
8,4,120,54.1
8,4,121,57.8
8,4,122,52.9
8,4,123,57.6
8,4,124,56.3
8,4,125,58.1
8,4,126,52.4
8,4,127,58.2
8,4,128,55.6
8,4,129,56.9
8,4,130,58.2
8,4,131,55.4
8,4,132,54.5
8,4,133,54.5
8,4,134,53.8
8,4,135,55.6
8,4,136,57.6
8,4,137,56.7
8,4,138,60.4
8,4,139,57.8
8,4,140,55.9
8,4,141,60.7
8,4,142,57.1
8,4,143,55.8
8,4,144,54.8
8,4,145,56
8,4,146,55.9
8,4,147,56.2
8,4,148,57.4
8,4,149,50.3
8,4,150,54.1
8,4,151,54.5
8,4,152,58.6
8,4,153,57.6
8,4,154,55.2
8,4,155,54.9
8,4,156,57.2
8,4,157,55
8,4,158,55.8
8,4,159,57.8
8,4,160,55.4
8,4,161,55.6
8,4,162,54.2
8,4,163,56.1
8,4,164,52.3
8,4,165,49.7
8,4,166,50.1
8,4,167,46.2
8,4,168,51.9
8,4,169,50.5
8,4,170,54.5
8,4,171,56.7
8,4,172,53.5
8,4,173,54
8,4,174,55.4
8,4,175,50.1
8,4,176,55.1
8,4,177,53.4
8,4,178,56.2
8,4,179,54.8
8,4,180,56.8
8,4,181,57.6
8,4,182,56.6
8,4,183,55
8,4,184,54.7
8,4,185,56.6
8,4,186,57
8,4,187,56.2
8,4,188,54.9
8,4,189,53.9
8,4,190,56
8,4,191,52.5
8,4,192,53.6
8,4,193,53
8,4,194,51.8
8,4,195,52
8,4,196,46.8
8,4,197,46.8
8,4,198,43.8
8,4,199,43.8
8,4,200,47.6
8,4,201,50.5
8,4,202,47.7
8,4,203,47.4
8,4,204,50
8,4,205,50.6
8,4,206,47.8
8,4,207,47.6
8,4,208,51.2
8,4,209,50.6
8,4,210,47.4
8,4,211,48.2
8,4,212,44.4
8,4,213,47.5
8,4,214,46.1
8,4,215,46.9
8,4,216,46.4
8,4,217,46.4
8,4,218,45.9
8,4,219,48
8,4,220,49.7
8,4,221,49.2
8,4,222,46.6
8,4,223,44.6
8,4,224,43.7
8,4,225,46.1
8,4,226,46.6
8,4,227,48.6
8,4,228,48.8
8,4,229,48.2
8,4,230,48.8
8,4,231,45.7
8,4,232,43.1
8,4,233,43.5
8,4,234,47.3
8,4,235,46.4
8,4,236,47.1
8,4,237,47.8
8,4,238,47.4
8,4,239,48.5
8,4,240,45.5
8,4,241,46.2
8,4,242,44.7
8,4,243,44.5
8,4,244,40.6
8,4,245,29.1
8,4,246,42.7
8,4,247,41.6
8,4,248,38.5
8,4,249,37.3
8,4,250,36.7
8,4,251,34.4
8,4,252,34.7
8,4,253,34
8,4,254,34.7
8,4,255,37.9
8,4,256,36.5
8,4,257,41.2
8,4,258,35.9
8,4,259,37.3
8,4,260,35.5
8,4,261,32.3
8,4,262,33.7
8,4,263,35.1
8,4,264,37.1
8,4,265,34
8,4,266,35.2
8,4,267,35.4
8,4,268,36.9
8,4,269,35.9
8,4,270,34.9
8,4,271,38.2
8,4,272,37.1
8,4,273,35.7
8,4,274,32.7
8,4,275,34.8
8,4,276,34
8,4,277,34.5
8,4,278,32.6
8,4,279,34.1
8,4,280,32
8,4,281,32
8,4,282,30.8
8,4,283,31.4
8,4,284,27.1
8,4,285,31.9
8,4,286,31.9
8,4,287,31.9
8,4,288,31.2
8,4,289,32.1
8,4,290,28
8,4,291,33.8
8,4,292,33
8,4,293,36
8,4,294,33.7
8,4,295,34.4
8,4,296,30.8
8,4,297,32.8
8,4,298,30.3
8,4,299,34.3
8,4,300,27.9
8,4,301,27.8
8,4,302,27.3
8,4,303,28.9
8,4,304,20.9
8,4,305,21.9
9,4,6,10.4
9,4,7,33.2
9,4,8,37.4
9,4,9,39.3
9,4,10,36.8
9,4,11,36
9,4,12,35.9
9,4,13,36.5
9,4,14,38.6
9,4,15,32.2
9,4,16,35.2
9,4,17,38
9,4,18,37.6
9,4,19,39.6
9,4,20,40.9
9,4,21,40.6
9,4,22,41.5
9,4,23,44.5
9,4,24,43.2
9,4,25,42.5
9,4,26,40.7
9,4,27,44.8
9,4,28,42.3
9,4,29,42.9
9,4,30,46.2
9,4,31,42.8
9,4,32,40.9
9,4,33,44.8
9,4,34,46.8
9,4,35,41.8
9,4,36,43.6
9,4,37,45.7
9,4,38,44.9
9,4,39,45.8
9,4,40,48.3
9,4,41,48.4
9,4,42,44.8
9,4,43,46
9,4,44,47.3
9,4,45,47.1
9,4,46,47.6
9,4,47,46.3
9,4,48,50.3
9,4,49,46
9,4,50,47.4
9,4,51,49.6
9,4,52,48.7
9,4,53,42.6
9,4,54,45.2
9,4,55,46.4
9,4,56,45.7
9,4,57,45.3
9,4,58,43.5
9,4,59,44
9,4,60,43.8
9,4,61,44.2
9,4,62,46.9
9,4,63,45.4
9,4,64,45.6
9,4,65,45
9,4,66,43.8
9,4,67,46.1
9,4,68,46.7
9,4,69,47
9,4,70,43.7
9,4,71,43.5
9,4,72,46.5
9,4,73,46.4
9,4,74,42.5
9,4,75,44.8
9,4,76,47.2
9,4,77,42.7
9,4,78,45.9
9,4,79,47.2
9,4,80,47
9,4,81,46.4
9,4,82,46.4
9,4,83,47.3
9,4,84,46.9
9,4,85,46.6
9,4,86,36.7
9,4,87,43.1
9,4,88,40.8
9,4,89,39.9
9,4,90,42.3
9,4,91,31.6
9,4,92,23.4
9,4,93,40.4
9,4,94,45.4
9,4,95,31.8
9,4,96,27.9
9,4,97,44.7
9,4,98,28.5
9,4,99,29.8
9,4,100,29.9
9,4,101,30.1
9,4,102,31.9
9,4,103,33.3
9,4,104,32
9,4,105,34.5
9,4,106,34.5
9,4,107,32.5
9,4,108,32.9
9,4,109,34.2
9,4,110,33.1
9,4,111,33.2
9,4,112,33.6
9,4,113,31.2
9,4,114,28.9
9,4,115,24.6
9,4,116,23.9
9,4,117,30.9
9,4,118,29.3
9,4,119,27.2
9,4,120,28.4
9,4,121,28.1
9,4,122,24.3
9,4,123,37.4
9,4,124,27.5
9,4,125,24
9,4,126,26.3
9,4,127,27.1
9,4,128,26.5
9,4,129,27.2
9,4,130,23.8
9,4,131,24.4
9,4,132,26.6
9,4,133,32.6
9,4,134,18
9,4,135,30.6
9,4,136,29.4
9,4,137,20.8
9,4,138,25.3
9,4,139,21.2
9,4,140,23.7
9,4,141,22.3
9,4,142,22.9
9,4,143,24.5
9,4,144,23.8
9,4,145,25.8
9,4,146,25.4
9,4,147,23.8
9,4,148,31.7
9,4,149,23.1
9,4,150,20.2
9,4,151,18.3
9,4,152,29
9,4,153,18.9
9,4,154,18.2
9,4,155,19
9,4,156,18
9,4,157,19.9
9,4,158,20.1
9,4,159,16.9
9,4,160,20
9,4,161,17.7
9,4,162,10.6
9,4,163,3
9,4,164,19.4
9,4,165,9.8
9,4,166,2.3
9,4,167,18.2
9,4,168,17.2
9,4,169,19.4
9,4,170,20.1
9,4,171,21.6
9,4,172,20.4
9,4,173,21.7
9,4,174,24.9
9,4,175,23.5
9,4,176,24.9
9,4,177,24.8
9,4,178,27.7
9,4,179,22.9
9,4,180,24.6
9,4,181,25.1
9,4,182,27.8
9,4,183,28.2
9,4,184,25
9,4,185,31.8
9,4,186,17.6
9,4,187,29.6
9,4,188,31
9,4,189,27.9
9,4,190,37.8
9,4,191,38
9,4,192,28.2
9,4,193,29.7
9,4,194,31.1
9,4,195,30.5
9,4,196,30.6
9,4,197,29.6
9,4,198,30.2
9,4,199,40.4
9,4,200,30.1
9,4,201,30.4
9,4,202,32.8
9,4,203,32.4
9,4,204,23.6
9,4,205,24.3
9,4,206,31.5
9,4,207,30.5
9,4,208,33.5
9,4,209,31.5
9,4,210,31.8
9,4,211,34.5
9,4,212,29.4
9,4,213,33
9,4,214,32.4
9,4,215,29.8
9,4,216,29.6
9,4,217,33.9
9,4,218,31.9
9,4,219,29.6
9,4,220,31.8
9,4,221,29.7
9,4,222,29.1
9,4,223,31.4
9,4,224,31.4
9,4,225,28.6
9,4,226,30.6
9,4,227,30.3
9,4,228,30.8
9,4,229,32
9,4,230,31.5
9,4,231,30.9
9,4,232,31.3
9,4,233,32.6
9,4,234,30.7
9,4,235,32.7
9,4,236,31.4
9,4,237,32.8
9,4,238,30.8
9,4,239,31.5
9,4,240,29.9
9,4,241,29.6
9,4,242,25.8
9,4,243,29.2
9,4,244,30.8
9,4,245,31.5
9,4,246,31.9
9,4,247,31.4
9,4,248,31.5
9,4,249,32
9,4,250,31
9,4,251,33.3
9,4,252,33.1
9,4,253,33.3
9,4,254,31
9,4,255,32.5
9,4,256,30.8
9,4,257,29.7
9,4,258,28.9
9,4,259,29.1
9,4,260,25
9,4,261,31.3
9,4,262,27.6
9,4,263,29.4
9,4,264,28.4
9,4,265,29.1
9,4,266,31.9
9,4,267,29.9
9,4,268,30.4
9,4,269,31.4
9,4,270,30.3
9,4,271,32.1
9,4,272,31.3
9,4,273,30.2
9,4,274,30.5
9,4,275,31.3
9,4,276,30.6
9,4,277,33.2
9,4,278,30
9,4,279,29.7
9,4,280,30.7
9,4,281,31.1
9,4,282,31
9,4,283,31.6
9,4,284,29.9
9,4,285,31.9
9,4,286,31.2
9,4,287,27.8
9,4,288,23.7
9,4,289,34.8
9,4,290,28.6
9,4,291,14.6
9,4,292,20.2
9,4,293,15.4
9,4,294,21.1
9,4,295,23.5
9,4,296,24.8
9,4,297,25.4
9,4,298,26.7
9,4,299,28.9
9,4,300,24.6
9,4,301,28.7
9,4,302,28.8
9,4,303,28.3
9,4,304,29.9
9,4,305,27.3
10,4,6,9.3
10,4,7,29.5
10,4,8,33.7
10,4,9,35.1
10,4,10,36
10,4,11,34.9
10,4,12,36.7
10,4,13,38.4
10,4,14,38.8
10,4,15,34.8
10,4,16,38.9
10,4,17,41.9
10,4,18,40.7
10,4,19,42.5
10,4,20,41.8
10,4,21,43.4
10,4,22,41.5
10,4,23,41.6
10,4,24,45.2
10,4,25,47.6
10,4,26,49.8
10,4,27,48.3
10,4,28,49.7
10,4,29,49.8
10,4,30,49.9
10,4,31,52.4
10,4,32,51.3
10,4,33,53.5
10,4,34,53.9
10,4,35,51.9
10,4,36,53.2
10,4,37,53.2
10,4,38,48.6
10,4,39,47.9
10,4,40,47.8
10,4,41,52.5
10,4,42,50.6
10,4,43,50.1
10,4,44,50.1
10,4,45,50.6
10,4,46,47.2
10,4,47,48.6
10,4,48,47.5
10,4,49,49
10,4,50,51.1
10,4,51,51.4
10,4,52,51.8
10,4,53,52.9
10,4,54,47.9
10,4,55,49.1
10,4,56,45.7
10,4,57,52.4
10,4,58,43.9
10,4,59,57.1
10,4,60,52.6
10,4,61,51.4
10,4,62,53.6
10,4,63,53.6
10,4,64,51.7
10,4,65,52.4
10,4,66,53.4
10,4,67,54.4
10,4,68,51.6
10,4,69,51.6
10,4,70,52.2
10,4,71,49.6
10,4,72,47.4
10,4,73,50
10,4,74,51.8
10,4,75,48.8
10,4,76,47.2
10,4,77,48.4
10,4,78,48.6
10,4,79,49.4
10,4,80,49.4
10,4,81,48.5
10,4,82,48.6
10,4,83,49.7
10,4,84,50.7
10,4,85,48.7
10,4,86,49
10,4,87,50.9
10,4,88,46.9
10,4,89,48.2
10,4,90,49.4
10,4,91,46.4
10,4,92,48
10,4,93,42.5
10,4,94,49.3
10,4,95,45.3
10,4,96,46.6
10,4,97,46.9
10,4,98,45.5
10,4,99,45.8
10,4,100,48.4
10,4,101,44.9
10,4,102,46.9
10,4,103,46.1
10,4,104,46
10,4,105,46.4
10,4,106,45.5
10,4,107,46.2
10,4,108,46.4
10,4,109,46.7
10,4,110,47.8
10,4,111,47.7
10,4,112,49
10,4,113,46.4
10,4,114,46.6
10,4,115,45.2
10,4,116,49.1
10,4,117,49.1
10,4,118,49.6
10,4,119,47.9
10,4,120,46.4
10,4,121,48.2
10,4,122,46.4
10,4,123,46.4
10,4,124,45.3
10,4,125,46.1
10,4,126,48.8
10,4,127,45.7
10,4,128,43.7
10,4,129,45.8
10,4,130,44.9
10,4,131,43.7
10,4,132,46.6
10,4,133,46
10,4,134,43.9
10,4,135,46.2
10,4,136,44.7
10,4,137,45.9
10,4,138,45.5
10,4,139,46.4
10,4,140,45.2
10,4,141,47.3
10,4,142,47.6
10,4,143,45.5
10,4,144,45.8
10,4,145,46.8
10,4,146,46.4
10,4,147,44.3
10,4,148,43.9
10,4,149,44.7
10,4,150,45.9
10,4,151,45.1
10,4,152,45.9
10,4,153,45.3
10,4,154,45.7
